product,issue,table,category,code,desc_c,desc_e
HKMDS,202004,T0410,class3_code,entr_02,借方,Debit
HKMDS,202004,T0410,note_figure,(@),數字將於日後修訂,Figures are subject to revision later on
HKMDS,202004,T0410,other_info,note_G1,根據編製國際收支平衡的會計常規，經常賬戶差額的正數值顯示盈餘而負數值則顯示赤字。,"In accordance with the accounting rules adopted in compiling Balance of Payments, a positive value for the balance figure in the current account represents a surplus whereas a negative value represents a deficit."
HKMDS,202004,T0410,other_info,note_G2,在國際收支平衡表內，每項對外交易均以兩項記賬（貸方和借方）作記錄。在經常賬戶中，貨物及服務的輸出、從外地流入的初次收入及二次收入均屬貸方記賬，而借方記賬是指貨物及服務的輸入、初次收入流出及二次收入流出。,"In a Balance of Payments account, every external transaction is recorded by two entries, a credit and a debit.  In the current account, exports of goods and services, primary income inflows and secondary income inflows are all credit entries, while imports of goods and services, primary income outflows and secondary income outflows are debit entries."
HKMDS,202004,T0410,other_info,source,政府統計處國際收支平衡統計科﹙一﹚,"Balance of Payments Branch (1), Census and Statistics Department"
HKMDS,202004,T0411,table,T0411,表4.11 : 國際收支平衡 : 資本及金融賬戶,Table 4.11：Balance of Payments : capital and financial account
HKMDS,202004,T0411,stat,M041101,國際收支平衡 [百萬元],Balance of Payments [$ million]
HKMDS,202004,T0411,class1,acct,賬戶,Accounts
HKMDS,202004,T0411,class1_code,acct_02,資本及金融賬戶,Capital and financial account
HKMDS,202004,T0411,class1_code,acct_0201,資本賬戶,Capital account
HKMDS,202004,T0411,class1_code,acct_0202,金融賬戶,Financial account
HKMDS,202004,T0411,class2,fassets,金融資產類別,Type of financial assets
HKMDS,202004,T0411,class2_code,fassets_01,非儲備性質的金融資產,Financial non-reserve assets
HKMDS,202004,T0411,class2_code,fassets_02,儲備資產,Reserve assets
HKMDS,202004,T0411,class2_code,fassets_0101,直接投資,Direct investment
HKMDS,202004,T0411,class2_code,fassets_0102,證券投資,Portfolio investment
HKMDS,202004,T0411,class2_code,fassets_0103,金融衍生工具,Financial derivatives
HKMDS,202004,T0411,class2_code,fassets_0104,其他投資,Other investment
HKMDS,202004,T0411,class2_code,fassets_010401,其他投資 - 貨幣和存款,Other investment - Currency and deposits
HKMDS,202004,T0411,class2_code,fassets_010402,其他投資 - 貸款,Other investment - Loans
HKMDS,202004,T0411,class2_code,fassets_010403,其他投資 - 貿易信貸和預付款,Other investment - Trade credit and advances
HKMDS,202004,T0411,class2_code,fassets_010404,其他投資 - 其他資產,Other investment - Other assets
HKMDS,202004,T0411,class3,instru,工具,Instrument
HKMDS,202004,T0411,class3_code,instru_01,股權和投資基金份額,Equity and investment fund shares
HKMDS,202004,T0411,class3_code,instru_02,債務工具,Debt instruments
HKMDS,202004,T0411,class3_code,instru_03,債務證券,Debt securities
HKMDS,202004,T0411,class3_code,instru_0301,債務證券 - 短期,Debt securities - Short-term
HKMDS,202004,T0411,class3_code,instru_0302,債務證券 - 長期,Debt securities - Long-term
HKMDS,202004,T0411,class4,entr,記賬,Entries
HKMDS,202004,T0411,class4_code,entr_11,資產,Assets
HKMDS,202004,T0411,class4_code,entr_12,負債,Liabilities
HKMDS,202004,T0411,note_figure,(@),數字將於日後修訂,Figures are subject to revision later on
HKMDS,202004,T0411,other_info,note_G1,根據編製國際收支平衡的會計常規，資本及金融賬戶差額的正數值顯示資金淨流入而負數值則顯示資金淨流出。由於對外資產的增加是屬於借方記賬而減少則屬貸方記賬，因此負數值的儲備資產顯示儲備資產的增加，而正數值則顯示減少。,"In accordance with the accounting rules adopted in compiling Balance of Payments, a positive value for the balance figure in the capital and financial account indicates a net financial inflow while a negative value indicates a net outflow.  As increases in external assets are debit entries and decreases are credit entries, a negative value for the reserve assets represents a net increase while a positive value represents a net decrease."
HKMDS,202004,T0411,other_info,note_G2,在國際收支平衡架構下儲備及非儲備資產的估計數字是指交易數字。因估值方式改變（包括價格變動及匯率變動）及重新分類所導致的影響並沒計算在內。,The estimates of reserve and non-reserve assets under the Balance of Payments framework are transaction figures.  Effects of valuation changes (including price changes and exchange rate changes) and reclassifications are not taken into account.
HKMDS,202004,T0411,other_info,source,政府統計處國際收支平衡統計科﹙一﹚,"Balance of Payments Branch (1), Census and Statistics Department"
HKMDS,202004,T0412,table,T0412,表4.12 : 香港的國際投資頭寸(期末頭寸),Table 4.12：Hong Kong's International Investment Position (as at end of period)
HKMDS,202004,T0412,stat,M041201,國際投資頭寸 (期末頭寸) [百萬元],International Investment Position (as at end of period) [$ million]
HKMDS,202004,T0412,stat,M041202,與儲備資產有關的附加項目 - 與儲備有關的負債 [百萬元],Additional items related to reserve assets - Reserve-related liabilities [$ million]
HKMDS,202004,T0412,stat,M041203,與儲備資產有關的附加項目 - 在居民銀行的外幣存款 [百萬元],Additional items related to reserve assets - Foreign currency deposits with resident banks [$ million]
HKMDS,202004,T0412,class1,entr,記賬,Entries
HKMDS,202004,T0412,class1_code,entr_11,資產,Assets
HKMDS,202004,T0412,class1_code,entr_12,負債,Liabilities
HKMDS,202004,T0412,class1_code,entr_1T,國際投資頭寸淨值,Net International Investment Position
HKMDS,202004,T0412,class2,fassets,金融資產類別,Type of financial assets
HKMDS,202004,T0412,class2_code,fassets_0101,直接投資,Direct investment
HKMDS,202004,T0412,class2_code,fassets_0102,證券投資,Portfolio investment
HKMDS,202004,T0412,class2_code,fassets_0103,金融衍生工具,Financial derivatives
HKMDS,202004,T0412,class2_code,fassets_0104,其他投資,Other investment
HKMDS,202004,T0412,class2_code,fassets_010401,其他投資 - 貨幣和存款,Other investment - Currency and deposits
HKMDS,202004,T0412,class2_code,fassets_010402,其他投資 - 貸款,Other investment - Loans
HKMDS,202004,T0412,class2_code,fassets_010403,其他投資 - 貿易信貸和預付款,Other investment - Trade credit and advances
HKMDS,202004,T0412,class2_code,fassets_010404,其他投資 - 其他資產,Other investment - Other assets
HKMDS,202004,T0412,class2_code,fassets_02,儲備資產,Reserve assets
HKMDS,202004,T0412,class3,instru,工具,Instrument
HKMDS,202004,T0412,class3_code,instru_01,股權和投資基金份額,Equity and investment fund shares
HKMDS,202004,T0412,class3_code,instru_02,債務工具,Debt instruments
HKMDS,202004,T0412,class3_code,instru_03,債務證券,Debt securities
HKMDS,202004,T0412,class3_code,instru_0301,債務證券 - 短期,Debt securities - Short-term
HKMDS,202004,T0412,class3_code,instru_0302,債務證券 - 長期,Debt securities - Long-term
HKMDS,202004,T0412,note_figure,(@),數字將於日後修訂,Figures are subject to revision later on
HKMDS,202004,T0412,other_info,note_G1,國際投資頭寸淨值是對外金融資產總值與對外金融負債總值之間的差額。,Net International Investment Position is the difference between total external financial assets and total external financial liabilities.
HKMDS,202004,T0412,other_info,source,政府統計處國際收支平衡統計科﹙一﹚,"Balance of Payments Branch (1), Census and Statistics Department"
HKMDS,202004,T0413,table,T0413,表4.13 : 對外債務 (期末頭寸),Table 4.13：External Debt (as at end of period)
HKMDS,202004,T0413,stat,M041301,對外債務 [百萬元],External Debt [$ million]
HKMDS,202004,T0413,class1,edsector,界別,Sector
HKMDS,202004,T0413,class1_code,edsector_01,政府機構,General government
HKMDS,202004,T0413,class1_code,edsector_02,金融當局,Monetary authority
HKMDS,202004,T0413,class1_code,edsector_03,銀行,Banks
HKMDS,202004,T0413,class1_code,edsector_04,其他界別,Other sectors
HKMDS,202004,T0413,class1_code,edsector_05,直接投資：公司間借貸,Direct investment : intercompany lending
HKMDS,202004,T0413,class1_code,edsector_tt,對外債務總額,Gross External Debt
HKMDS,202004,T0413,class2,term,期限,Period
HKMDS,202004,T0413,class2_code,term_01,短期,Short-term
HKMDS,202004,T0413,class2_code,term_02,長期,Long-term
HKMDS,202004,T0413,class3,seccomp,對外債務組成部分,Components of External Debt
HKMDS,202004,T0413,class3_code,seccomp_01,債務證券,Debt securities
HKMDS,202004,T0413,class3_code,seccomp_02,貸款,Loans
HKMDS,202004,T0413,class3_code,seccomp_03,貨幣和存款,Currency and deposits
HKMDS,202004,T0413,class3_code,seccomp_04,其他債務負債,Other debt liabilities
HKMDS,202004,T0413,class3_code,seccomp_05,貿易信貸和預付款,Trade credit and advances
HKMDS,202004,T0413,class2,lending,公司間借貸類別,Type of intercompany lending
HKMDS,202004,T0413,class2_code,lending_01,直接投資企業對直接投資者的債務負債,Debt liabilities of direct investment enterprises to direct investor
HKMDS,202004,T0413,class2_code,lending_02,直接投資者對直接投資企業的債務負債,Debt liabilities of direct investor to direct investment enterprises
HKMDS,202004,T0413,class2_code,lending_03,聯屬企業之間的債務負債,Debt liabilities between fellow enterprises
HKMDS,202004,T0413,note_figure,(@),數字將於日後修訂,Figures are subject to revision later on
HKMDS,202004,T0413,figure,§,"由於數值較不顯著（少於1,000萬元）及／或為使個別機構單位所提供的資料得以保密，數據不予公布。",Data are not released due to relatively insignificant value (less than $10 million) and/or in order to safeguard confidentiality of information provided by individual establishments.
HKMDS,202004,T0413,other_info,source,政府統計處國際收支平衡統計科﹙一﹚,"Balance of Payments Branch (1), Census and Statistics Department"
