product,issue,table,category,code,desc_c,desc_e
HKMDS,202008,T1108,class2_code,ventype_03,大劇院,Grand Theatre
HKMDS,202008,T1108,class2_code,ventype_04,劇場,Studio Theatre
HKMDS,202008,T1108,class2_code,ventype_05,新翼演藝廳,New Wing Auditorium
HKMDS,202008,T1108,class2_code,ventype_06,表演場,Arena
HKMDS,202008,T1108,class2_code,ventype_07,演講廳,Lecture Hall
HKMDS,202008,T1108,class2_code,ventype_08,展覽廳,Exhibition Hall
HKMDS,202008,T1108,class2_code,ventype_09,陶瓷室,Ceramic Studio
HKMDS,202008,T1108,class2_code,ventype_10,演奏廳／演藝廳,Auditorium
HKMDS,202008,T1108,class2_code,ventype_11,文娛廳,Cultural Activities Hall
HKMDS,202008,T1108,other_info,note_G1,因應2019冠狀病毒病疫情，康樂及文化事務署轄下所有表演場地於2020年1月29日至5月 31日關閉。香港太空館和香港科學館的演講廳及香港視覺藝術中心的展覽廳和陶瓷室亦於2020年1月29日起暫時關閉。,"Due to the epidemic of COVID-19, all performance venues under the management of the Leisure and Cultural Services Department were closed from 29 January to 31 May 2020.  Lecture Halls of the Hong Kong Space Museum and Hong Kong Science Museum, and the Exhibition Hall and Ceramic Studio of the Hong Kong Visual Arts Centre were also temporarily closed since 29 January 2020."
HKMDS,202008,T1108,other_info,note_G2,場地使用率是指設施使用總日數佔可供租用總日數（不包括維修日、場地因社會事件和疫情影響而暫停開放的日數）的百分比。,"Venue usage rates are based on the number of days used over the total number of days available, excluding maintenance and the closure of venues due to social events and the epidemic."
HKMDS,202008,T1108,note_figure,(1),(註釋 1) 香港體育館表演場於2019年12月1日至31日進行維修工程。,(note 1) The Arena of Hong Kong Coliseum have arranged maintenance work from 1 to 31 December 2019.
HKMDS,202008,T1108,note_figure,(2),"(註釋 2) 以下表演場地曾於2020年5月有限度開放服務予場地伙伴、文化節目組及租用人製作網上節目或錄影拍攝：
香港大會堂劇院（2日）
香港文化中心音樂廳（4日）及劇場（7日）
香港體育館表演場（1日）
屯門大會堂文娛廳（4日）
葵青劇院演藝廳（4日）","(note 2) The following venues have been opened with limited-scale services for venue partners, Cultural Presentations Section and hirer for the production of online programmes or video shooting in May 2020:  
Hong Kong City Hall Theatre (2 days)
Hong Kong Cultural Centre Concert Hall (4 days) and Studio Theatre (7 days)
Hong Kong Coliseum Arena (1 day)
Tuen Mun Town Hall Cultural Activities Hall (4 days)
Kwai Tsing Theatre Auditorium (4 days)"
HKMDS,202008,T1108,note_figure,(3),(註釋 3) 因天花工程關係，香港視覺藝術中心展覽廳於2019年5月28日至7月22日暫時關閉。,(note 3) The Exhibition Hall of the Hong Kong Visual Arts Centre was temporarily closed from 28 May to 22 July 2019 for the renovation of ceiling.
HKMDS,202008,T1108,note_figure,(4),(註釋 4) 香港視覺藝術中心陶瓷室於2020年3月11日至22日期間開放以提供有限度的服務。,(note 4) The Ceramic Studio of the Hong Kong Visual Arts Centre was opened for limited-scale services during the period from 11 to 22 March 2020.
HKMDS,202008,T1108,note_figure,(5),(註釋 5) 香港科學館演講廳於2020年5月25日至8月31日關閉以進行翻新工程。,(note 5) The Lecture Hall of the Hong Kong Science Museum is closed for renovation from 25 May to 31 Aug 2020.
HKMDS,202008,T1108,note_figure,(6),(註釋 6) 香港視覺藝術中心陶瓷室自2020年5月6日開放以提供有限度的服務。,(note 6) The Ceramic Studio of the Hong Kong Visual Arts Centre was opened for limited-scale services from 6 May 2020 onwards.
HKMDS,202008,T1108,note_figure,(7),(註釋 7) 上環文娛中心劇院、西灣河文娛中心劇院、荃灣大會堂演奏廳和文娛廳及葵青劇院演藝廳於2020年6月關閉以進行維修工程。,"(note 7) The Theatre of Sheung Wan Civic Centre, Theatre of Sai Wan Ho Civic Centre, Auditorium and Cultural Activities Hall of Tsuen Wan Town Hall and Auditorium of Kwai Tsing Theatre were closed in June 2020 for maintenance."
HKMDS,202008,T1108,note_figure,(*),經修訂的數字,Revised figures
HKMDS,202008,T1108,other_info,source,康樂及文化事務署,Leisure and Cultural Services Department
HKMDS,202008,T1109,table,T1109,表11.9：按種類劃分的康樂設施使用率,Table 11.9 : Usage rates of recreation facilities by type
HKMDS,202008,T1109,stat,M110901,康樂設施使用率 [百分比],Usage rates of recreation facilities [Percentage]
HKMDS,202008,T1109,stat,M110902,球賽數目,Number of games
HKMDS,202008,T1109,class1,facilities,康樂設施,Recreation facilities
HKMDS,202008,T1109,class1_code,facilities_01,網球場,Tennis court
HKMDS,202008,T1109,class1_code,facilities_02,障礙高爾夫球,Obstacle golf
HKMDS,202008,T1109,class1_code,facilities_03,草地球場,Turf pitch
HKMDS,202008,T1109,class1_code,facilities_0301,草地球場 - 天然,Turf pitch - Natural
HKMDS,202008,T1109,class1_code,facilities_0302,草地球場 - 人造,Turf pitch - Artificial
HKMDS,202008,T1109,class1_code,facilities_04,草地滾球場,Bowling green
HKMDS,202008,T1109,class1_code,facilities_05,曲棍球場 － 人造草地,Hockey pitch - Artificial turf
HKMDS,202008,T1109,class1_code,facilities_06,欖球場 － 天然草地,Rugby pitch - Natural turf
HKMDS,202008,T1109,class1_code,facilities_07,運動場,Sports ground
HKMDS,202008,T1109,class1_code,facilities_08,體育館 (註釋 1)  － 主場,Sports centres (note 1) - Arena
HKMDS,202008,T1109,class1_code,facilities_09,壁球場,Squash court
HKMDS,202008,T1109,class1_code,facilities_10,度假營,Holiday camp
HKMDS,202008,T1109,class1_code,facilities_1001,度假營 - 日營,Holiday camp - Day
HKMDS,202008,T1109,class1_code,facilities_1002,度假營 - 宿營,Holiday camp - Residential
HKMDS,202008,T1109,class1_code,facilities_11,水上活動中心,Water sports centre
HKMDS,202008,T1109,class1_code,facilities_1101,水上活動中心 - 日營,Water sports centre - Day
HKMDS,202008,T1109,class1_code,facilities_1102,水上活動中心 - 露營,Water sports centre - Tent
HKMDS,202008,T1109,other_info,note_1,(註釋 1) 就每個體育館類別而定，一個主場通常可當作四個羽毛球場、一個籃球場或一個排球場使用。除主場外，其他設施有舞蹈室、健身室、遊戲室或乒乓球室等。,"(note 1) Depending on the type of each sports centre, one arena normally can be used as four badminton courts, one basketball court or one volleyball court.  Facilities also include dance room, fitness room, games room, or table tennis room, etc."
HKMDS,202008,T1109,note_figure,(++),高於100%的數字表示場地實際使用人數超過其可容納人數。,Figures more than 100% denote actual utilisation exceeding capacity.
HKMDS,202008,T1109,other_info,source,康樂及文化事務署,Leisure and Cultural Services Department
HKMDS,202008,T1110,table,T1110,表11.10：按類別劃分的有效市政牌照及許可證,Table 11.10 : Municipal services licences and permits in force by type
HKMDS,202008,T1110,stat,M111001,有效市政牌照 (期末數字),Municipal services licences in force (as at end of period)
HKMDS,202008,T1110,stat,M111002,有效市政許可證 (期末數字),Municipal services permits in force (as at end of period)
HKMDS,202008,T1110,stat,M111003,有效市政牌照及許可證總計 (期末數字),Total municipal services licences and permits in force (as at end of period)
HKMDS,202008,T1110,class1,business,行業,Business
HKMDS,202008,T1110,class1,permit,許可證類型,Type of permits
HKMDS,202008,T1110,class1_code,business_01,食物業,Food business
HKMDS,202008,T1110,class1_code,business_02,其他行業,Other business
HKMDS,202008,T1110,class1_code,business_tt,牌照總計,Total licences
HKMDS,202008,T1110,class1_code,permit_01,限制出售的食物許可證,Restricted food permits
HKMDS,202008,T1110,class1_code,permit_02,食肆內的卡拉OK場所許可證,Karaoke establishment permit in restaurants
HKMDS,202008,T1110,class1_code,permit_tt,許可證總計,Total permits
HKMDS,202008,T1110,class1_code,business_0101,食物業 - 烘製麵包餅食店,Food business - Bakery
HKMDS,202008,T1110,class1_code,business_0102,食物業 - 凍房,Food business - Cold store
HKMDS,202008,T1110,class1_code,business_0103,食物業 - 工廠食堂,Food business - Factory canteen
HKMDS,202008,T1110,class1_code,business_0104,食物業 - 食物製造廠,Food business - Food factory
HKMDS,202008,T1110,class1_code,business_0105,食物業 - 新鮮糧食店,Food business - Fresh provision shop
HKMDS,202008,T1110,class1_code,business_0106,食物業 - 冰凍甜點製造廠,Food business - Frozen confection factory
HKMDS,202008,T1110,class1_code,business_0107,食物業 - 普通食肆,Food business - General restaurant
HKMDS,202008,T1110,class1_code,business_0108,食物業 - 小食食肆,Food business - Light refreshment restaurant
HKMDS,202008,T1110,class1_code,business_0109,食物業 - 水上食肆,Food business - Marine restaurant
HKMDS,202008,T1110,class1_code,business_0110,食物業 - 奶品廠,Food business - Milk factory
HKMDS,202008,T1110,class1_code,business_0111,食物業 - 燒味及鹵味店,Food business - Siu Mei and Lo Mei shop
HKMDS,202008,T1110,class1_code,business_0112,食物業 - 綜合食物店,Food business - Composite food shop
HKMDS,202008,T1110,class1_code,business_01tt,食物業 - 總計,Food business - Total
HKMDS,202008,T1110,class1_code,business_0201,其他行業 - 商營浴室,Other business - Commercial bathhouse
HKMDS,202008,T1110,class1_code,business_0202,其他行業 - 屠房,Other business - Slaughterhouse
HKMDS,202008,T1110,class1_code,business_0203,其他行業 - 殯儀館,Other business - Funeral parlour
HKMDS,202008,T1110,class1_code,business_0204,其他行業 - 殮葬商,Other business - Undertaker of burial
HKMDS,202008,T1110,class1_code,business_0205,其他行業 - 厭惡性行業,Other business - Offensive trade
HKMDS,202008,T1110,class1_code,business_0206,其他行業 - 泳池,Other business - Swimming pool
HKMDS,202008,T1110,class1_code,business_0207,其他行業 - 酒牌,Other business - Liquor
HKMDS,202008,T1110,class1_code,business_0208,其他行業 - 會所酒牌,Other business - Club liquor
HKMDS,202008,T1110,class1_code,business_0209,其他行業 - 公眾娛樂場所,Other business - Places of public entertainment
HKMDS,202008,T1110,class1_code,business_0210,其他行業 - 桌球室,Other business - Billiard establishment
HKMDS,202008,T1110,class1_code,business_0211,其他行業 - 公眾保齡球場,Other business - Public bowling alley
HKMDS,202008,T1110,class1_code,business_0212,其他行業 - 公眾溜冰場,Other business - Public skating rink
HKMDS,202008,T1110,class1_code,business_02tt,其他行業 - 總計,Other business - Total
HKMDS,202008,T1110,class1_code,permit_0101,限制出售的食物許可證 - 涼茶,Restricted food permits - Chinese herb tea
HKMDS,202008,T1110,class1_code,permit_0102,限制出售的食物許可證 - 冰凍甜點,Restricted food permits - Frozen confections
HKMDS,202008,T1110,class1_code,permit_0103,限制出售的食物許可證 - 奶類,Restricted food permits - Milk
HKMDS,202008,T1110,class1_code,permit_0104,限制出售的食物許可證 - 非瓶裝飲品,Restricted food permits - Non-bottled drinks
HKMDS,202008,T1110,class1_code,permit_0105,限制出售的食物許可證 - 食物售賣機,Restricted food permits - Food vending machine
HKMDS,202008,T1110,class1_code,permit_0106,限制出售的食物許可證 - 其他,Restricted food permits - Others
HKMDS,202008,T1110,other_info,note_G1,康樂及文化事務署負責簽發及延續桌球室、公眾保齡球場及公眾溜冰場的牌照；上表所列其餘的牌照／許可證由食物環境衞生署負責。,"The Leisure and Cultural Services Department is responsible for issue and renewal of the licences for billiard establishment, public bowling alley and public skating rink while the rest of the licences/permits presented in the above table are under the responsibility of the Food and Environmental Hygiene Department."
HKMDS,202008,T1110,note_figure,(*),經修訂的數字,Revised figures
HKMDS,202008,T1110,other_info,source,食物環境衞生署；康樂及文化事務署,Food and Environmental Hygiene Department; Leisure and Cultural Services Department
HKMDS,202008,T1111,table,T1111,表11.11：氣象觀測,Table 11.11 : Meteorological observations
HKMDS,202008,T1111,stat,M111101,香港天文台 － 平均氣壓 [百帕斯卡],Hong Kong Observatory - Mean pressure [hectopascals]
HKMDS,202008,T1111,stat,M111102,香港天文台 － 平均最高氣溫 [攝氏度],Hong Kong Observatory - Mean maximum air temperature [℃]
HKMDS,202008,T1111,stat,M111103,香港天文台 － 平均氣溫 [攝氏度],Hong Kong Observatory - Mean air temperature [℃]
HKMDS,202008,T1111,stat,M111104,香港天文台 － 平均最低氣溫 [攝氏度],Hong Kong Observatory - Mean minimum air temperature [℃]
HKMDS,202008,T1111,stat,M111105,香港天文台 － 平均露點溫度 [攝氏度],Hong Kong Observatory - Mean dew point [℃]
HKMDS,202008,T1111,stat,M111106,香港天文台 － 平均相對濕度 [%],Hong Kong Observatory - Mean relative humidity [%]
HKMDS,202008,T1111,stat,M111107,香港天文台 － 平均雲量 [%],Hong Kong Observatory - Mean amount of cloud [%]
HKMDS,202008,T1111,stat,M111108,香港天文台 － 總雨量 [毫米],Hong Kong Observatory - Total rainfall [mm]
HKMDS,202008,T1111,stat,M111109,京士柏 － 總日照時間 [小時],King's Park - Total bright sunshine [hours]
HKMDS,202008,T1111,stat,M111110,京士柏 － 總蒸發量 [毫米],King's Park - Total evaporation [mm]
HKMDS,202008,T1111,stat,M111111,橫瀾島 － 盛行風向 [度],Waglan Island - Prevailing wind direction [degrees]
HKMDS,202008,T1111,stat,M111112,橫瀾島 － 平均風速 [公里/小時],Waglan Island - Mean wind speed [km/h]
HKMDS,202008,T1111,stat,M111113,香港天文台 － 平均氣壓（7月平均值） (註釋 1) [百帕斯卡],Hong Kong Observatory - Mean pressure (Normals for July) (note 1) [hectopascals]
HKMDS,202008,T1111,stat,M111114,香港天文台 － 平均最高氣溫（7月平均值）(註釋 1) [攝氏度],Hong Kong Observatory - Mean maximum air temperature (Normals for July) (note 1) [℃]
HKMDS,202008,T1111,stat,M111115,香港天文台 － 平均氣溫（7月平均值）(註釋 1) [攝氏度],Hong Kong Observatory - Mean air temperature (Normals for July) (note 1) [℃]
HKMDS,202008,T1111,stat,M111116,香港天文台 － 平均最低氣溫（7月平均值）(註釋 1) [攝氏度],Hong Kong Observatory - Mean minimum air temperature (Normals for July) (note 1) [℃]
HKMDS,202008,T1111,stat,M111117,香港天文台 － 平均露點溫度（7月平均值） (註釋 1) [攝氏度],Hong Kong Observatory - Mean dew point (Normals for July) (note 1) [℃]
HKMDS,202008,T1111,stat,M111118,香港天文台 － 平均相對濕度（7月平均值） (註釋 1) [%],Hong Kong Observatory - Mean relative humidity (Normals for July) (note 1) [%]
HKMDS,202008,T1111,stat,M111119,香港天文台 － 平均雲量（7月平均值） (註釋 1) [%],Hong Kong Observatory - Mean amount of cloud (Normals for July) (note 1) [%]
HKMDS,202008,T1111,stat,M111120,香港天文台 － 總雨量（7月平均值） (註釋 1) [毫米],Hong Kong Observatory - Total rainfall (Normals for July) (note 1) [mm]
HKMDS,202008,T1111,stat,M111121,京士柏 － 總日照時間（7月平均值） (註釋 1) [小時],King's Park - Total bright sunshine (Normals for July) (note 1) [hours]
HKMDS,202008,T1111,stat,M111122,京士柏 － 總蒸發量 （7月平均值）(註釋 1) [毫米],King's Park - Total evaporation (Normals for July) (note 1) [mm]
HKMDS,202008,T1111,stat,M111123,橫瀾島 － 盛行風向 （7月平均值） (註釋 1) [度],Waglan Island - Prevailing wind direction (Normals for July) (note 1) [degrees]
HKMDS,202008,T1111,stat,M111124,橫瀾島 － 平均風速 （7月平均值） (註釋 1) [公里/小時],Waglan Island - Mean wind speed (Normals for July) (note 1) [km/h]
HKMDS,202008,T1111,other_info,note_1,(註釋 1) 1981年至2010年的氣候平均值。,(note 1) Climatological normals for 1981 to 2010.
HKMDS,202008,T1111,note_figure,§,少於 0.05 毫米。,Less than 0.05mm.
HKMDS,202008,T1111,other_info,source,香港天文台,Hong Kong Observatory
HKMDS,202008,T1112A,table,T1112A,表11.12：消防及救護服務 - (甲) 火警、特別服務、救護車召喚及涉及人數,"Table 11.12 : Fire and Ambulance services - (A) Fire, special services, ambulance calls and persons involved"
HKMDS,202008,T1112A,stat,M111201,消防及救護服務召喚數目,Number of calls for Fire and Ambulance services
HKMDS,202008,T1112A,class1,call,召喚類別,Type of call
HKMDS,202008,T1112A,class1_code,call_01,火警召喚,Fire calls
HKMDS,202008,T1112A,class1_code,call_02,特別服務召喚,Special services calls
HKMDS,202008,T1112A,class1_code,call_tt,總計,Total calls
HKMDS,202008,T1112A,class2,firecall,火警召喚類別,Type of fire calls
HKMDS,202008,T1112A,class2,specialcall,特別服務召喚類別,Type of special services calls
HKMDS,202008,T1112A,class2_code,firecall_01,大火 (註釋 1),Major fire (note 1)
HKMDS,202008,T1112A,class2_code,firecall_02,一般火警 (註釋 2),General fire (note 2)
HKMDS,202008,T1112A,class2_code,firecall_03,虛報／誤鳴及受控下之燃燒,False/unwanted alarm and control burning
HKMDS,202008,T1112A,class2_code,firecall_tt,火警召喚總計,Total fire calls
HKMDS,202008,T1112A,class2_code,specialcall_01,一般特別服務召喚 (註釋 3),General (note 3)
HKMDS,202008,T1112A,class2_code,specialcall_02,虛報／救護車個案,False alarm/ambulance case
HKMDS,202008,T1112A,class2_code,specialcall_tt,特別服務召喚總計,Total special services calls
HKMDS,202008,T1112A,stat,M111202,火警涉及的死亡人數,Number of fatalities persons involved in fire
HKMDS,202008,T1112A,stat,M111203,特別服務涉及的死亡人數,Number of fatalities persons involved in special services
HKMDS,202008,T1112A,stat,M111204,火警涉及的受傷人數,Number of injuries persons involved in fire
HKMDS,202008,T1112A,stat,M111205,特別服務涉及的受傷人數,Number of injuries persons involved in special services
HKMDS,202008,T1112A,stat,M111206,火警涉及的獲救人數,Number of rescues persons involved in fire
HKMDS,202008,T1112A,stat,M111207,特別服務涉及的獲救人數,Number of rescues persons involved in special services
HKMDS,202008,T1112A,stat,M111208,救護車召喚 － 緊急召喚,Ambulance calls - Emergency
HKMDS,202008,T1112A,stat,M111209,救護車召喚 － 載送召喚,Ambulance calls - Removal
HKMDS,202008,T1112A,other_info,note_1,(註釋 1) 「大火」指發生三級及以上火警。,"(note 1) ""Major fire"" refers to fire incidents of No. 3 Alarm and above."
HKMDS,202008,T1112A,other_info,note_2,(註釋 2) 「一般火警」指發生一級及二級火警。,"(note 2) ""General fire"" refers to fire incidents of No.1 and No.2 Alarm."
HKMDS,202008,T1112A,other_info,note_3,(註釋 3) 數字包括交通意外、船舶失事、有人被困升降機內或被鎖室內、氣體洩漏、樓房倒塌、水浸、山泥傾瀉、工業意外和有人企圖從高處跳下的召喚等。,"(note 3) Figures include calls of traffic accidents, shipwrecks, people trapped/shut in lift or locked in rooms, gas leakages, house collapses, flooding, landslides, industrial accidents and attempts by people to jump from heights, etc."
HKMDS,202008,T1112A,other_info,source,消防處,Fire Services Department
HKMDS,202008,T1112B,table,T1112B,表11.12：消防及救護服務 - (乙) 防火工作統計數字,Table 11.12 : Fire and Ambulance services - (B) Fire protection and prevention statistics
HKMDS,202008,T1112B,stat,M111210,防火視察統計數字,Fire inspections statistics
HKMDS,202008,T1112B,class1,protect,防火工作類別,Type of fire protection
HKMDS,202008,T1112B,class1_code,protect_01,投訴,Complaints
HKMDS,202008,T1112B,class1_code,protect_02,危險品倉庫及木圍,"Dangerous goods, timber yards and storage"
HKMDS,202008,T1112B,class1_code,protect_03,消防裝置、霓虹招牌等,"Fire installations, neon signs, etc."
HKMDS,202008,T1112B,class1_code,protect_04,綜合用途／住用／商業／其他建築事物,Composite/domestic/commercial/miscellaneous buildings
HKMDS,202008,T1112B,class1_code,protect_05,公眾娛樂場所,Places of public entertainment
HKMDS,202008,T1112B,class1_code,protect_06,食肆及夜總會,Restaurants and night clubs
HKMDS,202008,T1112B,class1_code,protect_07,學校,Schools
HKMDS,202008,T1112B,class1_code,protect_08,通風系統,Ventilation systems
HKMDS,202008,T1112B,class1_code,protect_09,雜項,Miscellaneous
HKMDS,202008,T1112B,class1_code,protect_tt,總計,Total
HKMDS,202008,T1112B,stat,M111211,防火事務 － 審核圖則 － 視察整幢樓宇／整個範圍,Fire prevention - Plans finalised - Full building/area surveys
HKMDS,202008,T1112B,stat,M111212,防火事務 － 審核圖則 － 新建設,Fire prevention - Plans finalised - New projects
HKMDS,202008,T1112B,stat,M111213,防火事務 － 審核圖則 － 通風系統,Fire prevention - Plans finalised - Ventilation systems
HKMDS,202008,T1112B,stat,M111214,防火事務 － 審核圖則 － 簽發牌照／牌照續期,Fire prevention - Plans finalised - Licences issued/renewed
HKMDS,202008,T1112B,stat,M111215,防火事務 － 審核圖則 － 發出消除火警危險通知書,Fire prevention - Plans finalised - Fire hazard abatement notices issued
HKMDS,202008,T1112B,stat,M111216,防火事務 － 檢控個案 － 個案數目,Fire prevention - Prosecutions undertaken - No. of cases
HKMDS,202008,T1112B,stat,M111217,防火事務 － 檢控個案 － 罰款額 [元],Fire prevention - Prosecutions undertaken - Fines imposed [$]
HKMDS,202008,T1112B,other_info,source,消防處,Fire Services Department
HKMDS,202008,T1113,table,T1113,表11.13：食水供應,Table 11.13 : Water supplies
HKMDS,202008,T1113,stat,M111301,期初存水量 [百萬立方米],Storage at beginning of period [Million cubic metres]
HKMDS,202008,T1113,stat,M111302,水塘集水量 [百萬立方米],Natural yield in reservoirs [Million cubic metres]
HKMDS,202008,T1113,stat,M111303,廣東省供水量 [百萬立方米],Imports from Guangdong [Million cubic metres]
HKMDS,202008,T1113,stat,M111304,耗水量 - 總計 [百萬立方米],Consumption - Total [Million cubic metres]
HKMDS,202008,T1113,stat,M111305,每日平均耗水量 [百萬立方米],Consumption - Daily mean [Million cubic metres]
HKMDS,202008,T1113,note_figure,(+),工程維修保養期間，廣東省暫停供水。,The supply from Guangdong was shutdown for maintenance.
HKMDS,202008,T1113,other_info,source,水務署,Water Supplies Department
